word,prior,expected_guesses
beigy,0.0,2.7242
being,1.0,2.7046
beins,0.0,2.6688
beira,0.0,2.6354
beisa,0.0,2.6568
bekah,0.0,2.7833
belah,0.0,2.6772
belar,0.0,2.6103
belay,0.906392,2.6806
belch,1.0,2.6914
belee,0.0,2.8283
belga,0.0,2.7033
belie,1.0,2.7206
belit,0.0,2.6302
belle,1.0,2.8319
belli,0.0,2.8043
bello,0.0,2.7932
bells,0.0,2.7811
belly,1.0,2.7995
belon,0.0,2.6677
below,1.0,2.7327
belts,0.0,2.6459
belve,0.0,2.7898
bemad,0.0,2.7099
bemas,0.0,2.7096
bemix,0.0,2.8592
bemud,0.0,2.76
bench,1.0,2.6989
bends,0.0,2.6935
bendy,0.952006,2.7204
benes,0.0,2.7384
benet,0.0,2.691
benga,0.0,2.7158
benis,0.0,2.6747
benji,0.0,2.8649
benne,0.0,2.8422
benni,0.0,2.8322
benny,0.0,2.8334
bento,0.989113,2.6689
bents,0.0,2.6883
benty,0.0,2.6862
bepat,0.0,2.6621
beray,0.0,2.6494
beres,0.0,2.6937
beret,1.0,2.6717
bergs,0.0,2.6882
berko,0.0,2.7145
berks,0.0,2.7317
berme,0.0,2.7087
berms,0.0,2.6858
berob,0.0,2.7942
berry,1.0,2.7859
berth,1.0,2.6536
beryl,0.816387,2.6729
besat,0.0,2.6268
besaw,0.0,2.7496
besee,0.0,2.8502
beses,0.0,2.8604
beset,1.0,2.7024
besit,0.0,2.6421
besom,0.0,2.7298
besot,0.040901,2.6438
besti,0.0,2.6886
bests,0.0,2.798
betas,0.0,2.6588
beted,0.0,2.7187
betel,0.975045,2.6828
betes,0.0,2.7132
beths,0.0,2.7261
betid,0.0,2.6683
beton,0.0,2.664
betta,0.0,2.7592
betty,0.0,2.8067
bevan,0.0,2.744
bevel,0.866823,2.7986
bever,0.0,2.7863
bevor,0.0,2.7271
bevue,0.0,2.8427
bevvy,0.0,2.9971
bewdy,0.0,2.8395
bewet,0.0,2.7745
bewig,0.0,2.822
bezel,0.970222,2.8411
bezes,0.0,2.8843
bezil,0.0,2.7908
bezzy,0.0,3.0484
bhais,0.0,2.7111
bhaji,0.0,2.9086
bhang,0.0,2.751
bhats,0.0,2.6791
bhava,0.0,2.9034
bhels,0.0,2.7166
bhoot,0.0,2.7571
bhuna,0.0,2.7369
bhuts,0.0,2.7073
biach,0.0,2.7068
biali,0.0,2.7935
bialy,0.0,2.6658
bibbs,0.0,3.0359
bibes,0.0,2.8308
bibis,0.0,2.9823
bible,0.954557,2.794
biccy,0.0,2.8679
bicep,0.994639,2.6734
bices,0.0,2.701
bicky,0.0,2.8164
biddy,0.54929,2.8532
bided,0.003896,2.8065
bider,0.0,2.6402
bides,0.0,2.6727
bidet,0.98249,2.6355
bidis,0.0,2.8649
bidon,0.0,2.6916
bidri,0.0,2.8469
bield,0.0,2.6697
biers,0.0,2.6679
biffo,0.0,2.9438
biffs,0.0,2.9407
biffy,0.0,2.9504
bifid,0.0,2.9141
bigae,0.0,2.6788
biggs,0.0,2.9001
biggy,0.0,2.9099
bigha,0.0,2.7961
bight,0.0,2.7488
bigly,0.0,2.7189
bigos,0.0,2.7357
bigot,1.0,2.6784
bihon,0.0,2.7229
bijou,0.0,2.9019
biked,0.003896,2.7331
biker,1.0,2.6962
bikes,0.0,2.7392
bikie,0.0,2.8584
bikky,0.0,2.9578
bilal,0.0,2.762
bilat,0.0,2.6256
bilbo,0.0,2.8431
bilby,0.0,2.8553
biled,0.0,2.6449
biles,0.0,2.6398
bilge,0.96992,2.6599
bilgy,0.0,2.7268
bilks,0.0,2.7416
bills,0.0,2.7584
billy,0.991344,2.79
bimah,0.0,2.7507
bimas,0.0,2.7315
bimbo,0.0,2.9025
binal,0.0,2.6477
bindi,0.0,2.8667
binds,0.0,2.6791
biner,0.0,2.6368
bines,0.0,2.6692
binge,1.0,2.6891
bingo,1.0,2.7196
bings,0.0,2.7394
bingy,0.0,2.7416
binit,0.0,2.7645
binks,0.0,2.7607
binky,0.0,2.7809
bints,0.0,2.6756
biogs,0.0,2.7278
biome,0.943035,2.6674
bions,0.0,2.6696
biont,0.0,2.6214
biose,0.0,2.6325
biota,0.0,2.6625
biped,0.919587,2.6896
bipod,0.921002,2.702
bippy,0.0,2.896
birch,1.0,2.6779
birdo,0.0,2.6869
birds,0.0,2.6697
biris,0.0,2.7936
birks,0.0,2.7404
birle,0.0,2.6086
birls,0.0,2.6758
biros,0.0,2.6637
birrs,0.0,2.7721
birse,0.0,2.6111
birsy,0.0,2.6846
birth,1.0,2.6568
birze,0.0,2.7415
birzz,0.0,2.9761
bises,0.0,2.7898
bisks,0.0,2.8912
bisom,0.0,2.7368
bison,1.0,2.6641
bitch,0.0,2.7208
biter,0.952601,2.6229
bites,0.0,2.655
bitey,0.0,2.6818
bitos,0.0,2.6741
bitou,0.0,2.7244
bitsy,0.816387,2.6777
bitte,0.0,2.7226
bitts,0.0,2.7843
bitty,0.973297,2.796
bivia,0.0,2.9225
bivvy,0.0,2.9869
bizes,0.0,2.8129
bizzo,0.0,3.0177
bizzy,0.0,3.0318
blabs,0.0,2.807
black,1.0,2.7123
blade,1.0,2.619
blads,0.0,2.7047
blady,0.0,2.7
blaer,0.0,2.6028
blaes,0.0,2.6291
blaff,0.0,2.8855
blags,0.0,2.6954
blahs,0.0,2.6932
blain,0.0,2.6361
blame,1.0,2.6409
blams,0.0,2.6929
blanc,0.0,2.6668
bland,1.0,2.6422
blank,1.0,2.6942
blare,1.0,2.5909
blart,0.0,2.6152
blase,1.0,2.6015
blash,0.0,2.667
blast,1.0,2.5913
blate,0.0,2.6029
blats,0.0,2.6417
blatt,0.0,2.7281
blaud,0.0,2.6913
blawn,0.0,2.7291
blaws,0.0,2.7407
blays,0.0,2.7072
blaze,1.0,2.7501
bleah,0.0,2.6783
bleak,1.0,2.7202
blear,0.0,2.6216
bleat,0.978345,2.6169
blebs,0.0,2.8551
blech,0.0,2.7318
bleed,1.0,2.7296
bleep,0.97598,2.7332
blees,0.0,2.715
blend,1.0,2.6681
blent,0.0,2.659
blert,0.0,2.638
bless,1.0,2.7883
blest,0.0,2.6408
blets,0.0,2.6716
bleys,0.0,2.7333
blimp,0.999261,2.695
blimy,0.0,2.7195
blind,1.0,2.6518
bling,1.0,2.6863
blini,0.0,2.8129
blink,1.0,2.708
blins,0.0,2.6758
bliny,0.0,2.6854
blips,0.0,2.6645
bliss,1.0,2.7669
blist,0.0,2.6279
blite,0.0,2.6184
blits,0.0,2.6545
blitz,1.0,2.7709
blive,0.0,2.7177
bloat,1.0,2.6132
blobs,0.0,2.809
block,1.0,2.7327
blocs,0.0,2.6583
blogs,0.0,2.6899
bloke,0.993099,2.6787
blond,1.0,2.6392
blonx,0.0,2.7997
blood,1.0,2.7675
blook,0.0,2.8187
bloom,1.0,2.7939
bloop,1.0,2.7687
blore,0.0,2.6086
blots,0.0,2.6453
blown,1.0,2.7097
blows,0.0,2.7227
blowy,0.0,2.7667
blubs,0.0,2.8583
blude,0.0,2.6744
bluds,0.0,2.7479
bludy,0.0,2.7484
blued,0.0,2.6679
bluer,0.991344,2.6423
blues,0.0,2.6648
bluet,0.0,2.6324
bluey,0.0,2.6951
bluff,1.0,2.9023
bluid,0.0,2.7003
blume,0.0,2.6975
blunk,0.0,2.7511
blunt,1.0,2.6458
blurb,1.0,2.8324
blurs,0.0,2.6818
blurt,1.0,2.6472
blush,1.0,2.7008
blype,0.0,2.7362
boabs,0.0,2.8256
boaks,0.0,2.7289
board,1.0,2.6404
boars,0.0,2.6557
boart,0.0,2.5989
boast,1.0,2.6097
boats,0.0,2.6397
boaty,0.0,2.6647
bobac,0.0,2.849
bobak,0.0,2.8961
bobas,0.0,2.838
bobby,0.986468,3.0250000000000004
bobol,0.0,2.9065
bobos,0.0,2.9451
bocca,0.0,2.8334
bocce,0.994147,2.777
bocci,0.0,2.8632
boche,0.0,2.7165
bocks,0.0,2.7812
boded,0.003896,2.7956
bodes,0.0,2.6695
bodge,0.0,2.6976
bodgy,0.0,2.7601
bodhi,0.0,2.793
bodle,0.0,2.6376
bodoh,0.0,2.8341
boeps,0.0,2.7108
boers,0.0,2.6589
boeti,0.0,2.687
boets,0.0,2.6583
boeuf,0.0,2.7699
boffo,0.978745,3.0277000000000003
boffs,0.0,2.9342
bogan,0.0,2.6935
bogey,1.0,2.7207
boggy,0.981835,2.8818
bogie,0.736992,2.6848
bogle,0.0,2.6628
bogue,0.0,2.6921
bogus,1.0,2.7428
bohea,0.0,2.7269
bohos,0.0,2.8299
boils,0.0,2.6349
boing,0.902458,2.7125
boink,0.0,2.7116
boite,0.0,2.6263
boked,0.0,2.7592
bokeh,0.0,2.7832
bokes,0.0,2.7586
bokos,0.0,2.8694
bolar,0.0,2.6233
bolas,0.0,2.6622
boldo,0.0,2.7916
bolds,0.0,2.7228
boles,0.0,2.6532
bolet,0.0,2.6188
bolix,0.0,2.7915
bolks,0.0,2.7416
bolls,0.0,2.7853
bolos,0.0,2.7701
bolts,0.0,2.6451
bolus,0.877061,2.6824
bomas,0.0,2.7187
bombe,0.0,2.8474
bombo,0.0,2.9778
bombs,0.0,2.8607
bomoh,0.0,2.8337
bomor,0.0,2.7575
bonce,0.0,2.6496
bonds,0.0,2.6707
boned,0.003896,2.6402
boner,0.276178,2.617
bones,0.0,2.6442
boney,0.638004,2.6754
bongo,0.984025,2.8083
bongs,0.0,2.6915
bonie,0.0,2.6253
bonks,0.0,2.7156
bonne,0.0,2.7655
bonny,0.823057,2.82
bonum,0.0,2.7129
bonus,1.0,2.6888
bonza,0.0,2.8237
bonze,0.0,2.7787
booai,0.0,2.8255
booay,0.0,2.795
boobs,0.0,2.9342
booby,0.915879,2.9647
boody,0.0,2.8262
booed,0.003896,2.7656
boofy,0.0,2.874
boogy,0.0,2.8296
boohs,0.0,2.8173
books,0.0,2.8335
booky,0.0,2.866
bools,0.0,2.7631
booms,0.0,2.8083
boomy,0.0,2.8251
boong,0.0,2.7988
boons,0.0,2.7624
boord,0.0,2.7464
boors,0.0,2.7542
boose,0.0,2.7366
boost,1.0,2.7252
booth,1.0,2.7973
boots,0.0,2.7637
booty,0.932166,2.8037
booze,1.0,2.8955
boozy,1.0,2.9402
boppy,0.0,2.8831
borak,0.0,2.6925
boral,0.0,2.6295
boras,0.0,2.6481
borax,0.906392,2.7874
borde,0.0,2.62
bords,0.0,2.7044
bored,1.0,2.6209
boree,0.0,2.6607
borek,0.0,2.6792
borel,0.0,2.6102
borer,0.0,2.709
bores,0.0,2.6291
borgo,0.0,2.7745
boric,0.885892,2.661
borks,0.0,2.7253
borms,0.0,2.6983
borna,0.0,2.643
borne,1.0,2.5968
boron,0.952006,2.7482
borts,0.0,2.6396
borty,0.0,2.6562
bortz,0.0,2.7645
bosey,0.0,2.7108
bosie,0.0,2.6432
bosks,0.0,2.8847
bosky,0.0,2.7802
bosom,1.0,2.8094
boson,0.990608,2.7746
bossa,0.0,2.8099
bossy,1.0,2.8295
bosun,0.0,2.6746
botas,0.0,2.6607
botch,1.0,2.6891
boteh,0.0,2.672
botel,0.0,2.629
botes,0.0,2.6568
botew,0.0,2.7251
bothy,0.0,2.7219
botos,0.0,2.7658
botte,0.0,2.7293
botts,0.0,2.7759
botty,0.0,2.79
bouge,0.0,2.6855
bough,0.963288,2.7601
bouks,0.0,2.7671
boule,0.922373,2.6421
boult,0.0,2.6372
bound,1.0,2.6868
bouns,0.0,2.6809
bourd,0.0,2.6733
bourg,0.0,2.6881
bourn,0.0,2.6475
bouse,0.0,2.6364
bousy,0.0,2.695
bouts,0.0,2.6856
boutu,0.0,2.839
bovid,0.0,2.7766
bowat,0.0,2.7252
bowed,0.003896,2.7243
bowel,1.0,2.6994
bower,0.955942,2.7043
bowes,0.0,2.7553
bowet,0.0,2.7064
bowie,0.0,2.7393
bowls,0.0,2.7196
bowne,0.0,2.7236
bowrs,0.0,2.7449
bowse,0.0,2.7229
boxed,0.003896,2.7967
boxen,0.0,2.7945
boxer,1.0,2.7793
boxes,0.0,2.8061
boxla,0.0,2.8121
boxty,0.0,2.8356
boyar,0.0,2.6667
boyau,0.0,2.7805
boyed,0.0,2.7221
boyey,0.0,2.874
boyfs,0.0,2.8033
boygs,0.0,2.7696
boyla,0.0,2.7007
boyly,0.0,2.846
boyos,0.0,2.8241
boysy,0.0,2.8521
bozos,0.0,2.926
braai,0.0,2.7571
brace,1.0,2.5964
brach,0.0,2.6743
brack,0.0,2.6954
bract,0.0,2.6104
brads,0.0,2.6942
braes,0.0,2.614
brags,0.0,2.6769
brahs,0.0,2.6998
braid,1.0,2.6459
brail,0.0,2.6294
brain,1.0,2.6239
brake,1.0,2.6628
braks,0.0,2.7058
braky,0.0,2.7235
brame,0.0,2.6221
brand,1.0,2.6258
brane,0.0,2.5903
brank,0.0,2.6862
brans,0.0,2.631
brant,0.0,2.6088
brash,1.0,2.6671
brass,1.0,2.7768
brast,0.0,2.5983
brats,0.0,2.6279
brava,0.888573,2.8577
brave,1.0,2.7002
bravi,0.0,2.7685
bravo,1.0,2.7366
brawl,1.0,2.7061
brawn,1.0,2.6922
braws,0.0,2.7344
braxy,0.0,2.8137
brays,0.0,2.702
braza,0.0,2.8707
braze,0.0,2.7115
bread,1.0,2.6549
break,1.0,2.7081
bream,0.990513,2.6752
brede,0.0,2.7
breds,0.0,2.7026
breed,1.0,2.7123
breem,0.0,2.7233
breer,0.0,2.7875
brees,0.0,2.7029
breid,0.0,2.6523
breis,0.0,2.6631
breme,0.0,2.7203
brens,0.0,2.6813
brent,0.0,2.6299
brere,0.0,2.7804
brers,0.0,2.7726
breve,0.0,2.7772
brews,0.0,2.7432
breys,0.0,2.7376
briar,0.953185,2.7553
bribe,1.0,2.7623
brick,1.0,2.6964
bride,1.0,2.6159
brief,1.0,2.674
brier,0.873821,2.7255
bries,0.0,2.6338
brigs,0.0,2.6778
briki,0.0,2.8666
briks,0.0,2.7344
brill,0.0,2.7571
brims,0.0,2.671
brine,1.0,2.5922
bring,1.0,2.687
brink,1.0,2.6995
brins,0.0,2.6741
briny,1.0,2.6689
brios,0.0,2.6602
brise,0.0,2.6146
brisk,1.0,2.6924
briss,0.0,2.79
brith,0.0,2.6634
brits,0.0,2.6481
britt,0.0,2.7219
brize,0.0,2.7377
broad,1.0,2.6466
broch,0.0,2.6784
brock,0.0,2.7158
brods,0.0,2.7079
brogh,0.0,2.7196
brogs,0.0,2.7121
broil,1.0,2.6346
broke,1.0,2.6742
brome,0.0,2.6437
bromo,0.0,2.778
bronc,0.880145,2.6388
brond,0.0,2.6656
brood,1.0,2.754
brook,1.0,2.806
brool,0.0,2.7251
broom,1.0,2.7779
broos,0.0,2.7508
brose,0.0,2.616
brosy,0.0,2.6706
broth,1.0,2.6528
brown,1.0,2.7099
brows,0.0,2.724
bruck,0.0,2.7468
brugh,0.0,2.7444
bruhs,0.0,2.7345
bruin,0.663523,2.6672
bruit,0.0,2.6279
bruja,0.0,2.8349
brujo,0.0,2.8258
brule,0.0,2.6365
brume,0.0,2.6757
brung,0.0,2.7192
brunt,1.0,2.6376
brush,1.0,2.7032
brusk,0.019518,2.7205
brust,0.0,2.6231
brute,1.0,2.637
bruts,0.0,2.6612
bruvs,0.0,2.7982
buats,0.0,2.663
buaze,0.0,2.7891
bubal,0.0,2.8256
bubas,0.0,2.8601
bubba,0.0,3.0564
bubbe,0.0,3.0135
bubby,0.0,3.0643
bubus,0.0,3.0257
buchu,0.0,2.9472
bucko,0.0,2.7966
bucks,0.0,2.7807
bucku,0.0,2.9705
budas,0.0,2.7444
buddy,1.0,2.8826
buded,0.0,2.8205
budes,0.0,2.707
budge,1.0,2.7269
budis,0.0,2.7452
budos,0.0,2.7487
buena,0.0,2.6888
buffa,0.0,2.9587
buffe,0.0,2.9193
buffi,0.0,2.9765
buffo,0.0,2.9555
buffs,0.0,2.9292
buffy,0.0,2.9695
bufos,0.0,2.7849
bufty,0.0,2.7878
bugan,0.0,2.7154
buggy,1.0,2.9083
bugle,1.0,2.6925
buhls,0.0,2.7479
buhrs,0.0,2.7424
buiks,0.0,2.7661
build,1.0,2.6758
built,1.0,2.644
buist,0.0,2.6286
bukes,0.0,2.7719
bukos,0.0,2.7866
bulbs,0.0,2.8493
bulge,1.0,2.701
bulgy,0.840468,2.7351
bulks,0.0,2.7442
bulky,1.0,2.7789
bulla,0.0,2.8003
bulls,0.0,2.8025
bully,1.0,2.8265
bulse,0.0,2.6437
bumbo,0.0,2.9157
bumfs,0.0,2.8475
bumph,0.0,2.8211
bumps,0.0,2.766
bumpy,1.0,2.7772
bunas,0.0,2.6935
bunce,0.0,2.6819
bunch,1.0,2.7351
bunco,0.0,2.7049
bunde,0.0,2.6877
bundh,0.0,2.7807
bunds,0.0,2.7669
bundt,0.0,2.7227
bundu,0.0,2.9178
bundy,0.0,2.762
bungs,0.0,2.7548
bungy,0.0,2.7511
bunia,0.0,2.71
bunje,0.0,2.8211
bunjy,0.0,2.8732
bunko,0.0,2.7647
bunks,0.0,2.7561
bunns,0.0,2.8417
bunny,1.0,2.8502
bunts,0.0,2.6844
bunty,0.0,2.7064
bunya,0.0,2.7542
buoys,0.0,2.7473
buppy,0.0,2.9136
buran,0.0,2.6591
buras,0.0,2.6706
burbs,0.0,2.8523
burds,0.0,2.7409
buret,0.0,2.6097
burfi,0.0,2.785
burgh,0.0,2.7424
burgs,0.0,2.7204
burin,0.0,2.6651
burka,0.789685,2.7457
burke,0.0,2.7051
burks,0.0,2.7605
burls,0.0,2.6961
burly,1.0,2.7034
burns,0.0,2.6618
burnt,1.0,2.6323
buroo,0.0,2.7679
burps,0.0,2.704
burqa,0.0,2.8516
burra,0.0,2.7696
burro,0.955411,2.7871
burrs,0.0,2.7869
burry,0.0,2.7951
bursa,0.840468,2.6714
burse,0.0,2.629
burst,1.0,2.635
busby,0.0,2.8966
bused,0.003896,2.6927
buses,0.0,2.8447
bushy,1.0,2.7691
busks,0.0,2.8989
busky,0.0,2.8043
bussu,0.0,2.9901
busti,0.0,2.708
busts,0.0,2.8242
busty,0.981835,2.7263
butch,0.99856,2.7275
buteo,0.0,2.6805
butes,0.0,2.6639
butle,0.0,2.6418
butoh,0.0,2.6968
butte,0.935071,2.7878
butts,0.0,2.8113
butty,0.0,2.8223
butut,0.0,2.9287
butyl,0.0,2.7277
buxom,1.0,2.894
buyer,1.0,2.6978
buyin,0.0,2.7334
buzzy,1.0,3.0478
bwana,0.0,2.8476
bwazi,0.0,2.946
byded,0.0,2.8791
bydes,0.0,2.7648
byked,0.0,2.8336
bykes,0.0,2.8329
bylaw,0.989425,2.7672
byres,0.0,2.713
byrls,0.0,2.7498
byssi,0.0,2.8968
bytes,0.0,2.7076
byway,0.975045,2.9505
caaed,0.0,2.7027
cabal,1.0,2.754
cabas,0.0,2.7697
cabby,1.0,2.8633
caber,0.0,2.6144
cabin,1.0,2.6489
cable,1.0,2.6003
cabob,0.0,2.8338
caboc,0.0,2.8212
cabre,0.0,2.5944
cacao,1.0,2.9332
cacas,0.0,2.869
cache,1.0,2.7894
cacks,0.0,2.8481
cacky,0.0,2.8617
cacti,0.980266,2.7914
caddy,0.992041,2.8266
cadee,0.0,2.6654
cades,0.0,2.6463
cadet,1.0,2.6025
cadge,0.948172,2.6553
cadgy,0.0,2.7362
cadie,0.0,2.6163
cadis,0.0,2.6727
cadre,1.0,2.5749
caeca,0.0,2.8603
caese,0.0,2.6578
cafes,0.0,2.6812
caffe,0.0,2.8239
caffs,0.0,2.8769
caged,0.003896,2.6628
cager,0.0,2.6219
cages,0.0,2.6557
cagey,1.0,2.6839
cagot,0.0,2.6464
cahow,0.0,2.7517
caids,0.0,2.6701
cains,0.0,2.6138
caird,0.0,2.6104
cairn,0.957972,2.5699
cajon,0.0,2.7594
cajun,0.0,2.7901
caked,0.003896,2.6948
cakes,0.0,2.6842
cakey,0.0,2.7232
calfs,0.0,2.693
calid,0.0,2.6275
calif,0.0,2.6678
calix,0.0,2.7371
calks,0.0,2.6754
calla,0.0,2.8086
calle,0.0,2.6684
calls,0.0,2.7269
calms,0.0,2.6346
calmy,0.0,2.6602
calos,0.0,2.625
calpa,0.0,2.7319
calps,0.0,2.6442
calve,0.928638,2.6686
calyx,0.0,2.8055
caman,0.0,2.7283
camas,0.0,2.7574
camel,1.0,2.6058
cameo,1.0,2.6581
cames,0.0,2.6576
camis,0.0,2.6697
camos,0.0,2.6681
campi,0.0,2.724
campo,0.0,2.6965
camps,0.0,2.6683
campy,1.0,2.6959
camus,0.0,2.6891
canal,1.0,2.7104
cando,0.0,2.6681
candy,1.0,2.6642
caned,0.003896,2.5989
caneh,0.0,2.6235
caner,0.0,2.5761
canes,0.0,2.598
cangs,0.0,2.6822
canid,0.0,2.6282
canna,0.0,2.8349
canns,0.0,2.7483
canny,1.0,2.7751
canoe,1.0,2.5948
canon,1.0,2.7644
canso,0.0,2.627
canst,0.0,2.5865
canti,0.0,2.6323
canto,0.0,2.6211
cants,0.0,2.6194
canty,0.0,2.6378
capas,0.0,2.7372
capax,0.0,2.8793
caped,0.992458,2.6286
caper,1.0,2.5972
capes,0.0,2.6301
capex,0.0,2.7591
caphs,0.0,2.6904
capiz,0.0,2.7942
caple,0.0,2.5918
capon,0.951399,2.6313
capos,0.0,2.6494
capot,0.0,2.6279
capri,0.980266,2.6339
capul,0.0,2.6512
caput,0.052968,2.6417
carap,0.0,2.6881
carat,0.962056,2.6701
carbo,0.0,2.6435
carbs,0.0,2.6446
carby,0.0,2.6755
cardi,0.0,2.6651
cards,0.0,2.6257
cardy,0.0,2.6676
cared,0.003896,2.5851
carer,0.877061,2.7041
cares,0.0,2.5837
caret,0.052968,2.5495
carex,0.0,2.6911
cargo,1.0,2.6364
carks,0.0,2.665
carle,0.0,2.5459
carls,0.0,2.6119
carne,0.0,2.5507
carns,0.0,2.6088
carny,0.967348,2.6074
carob,0.951399,2.6353
carol,0.989629,2.5805
carom,0.986468,2.6229
caron,0.0,2.5834
carpe,0.0,2.5715
carpi,0.0,2.6486
carps,0.0,2.6144
carrs,0.0,2.6928
carry,1.0,2.7406
carse,0.0,2.5545
carta,0.0,2.671
carte,1.0,2.5443
carts,0.0,2.5853
carve,1.0,2.6566
carvy,0.0,2.7044
casas,0.0,2.845
casco,0.0,2.7806
cased,0.003896,2.632
caser,0.0,2.5886
cases,0.0,2.7651
casks,0.0,2.8249
casky,0.0,2.7223
caste,1.0,2.5807
casts,0.0,2.7462
casus,0.0,2.7835
catch,1.0,2.7774
cater,1.0,2.5728
cates,0.0,2.6014
catty,1.0,2.7688
cauda,0.0,2.7867
cauks,0.0,2.7034
cauld,0.0,2.6448
caulk,1.0,2.6852
cauls,0.0,2.6286
caums,0.0,2.6798
caups,0.0,2.6682
cauri,0.0,2.6691
causa,0.0,2.7264
cause,1.0,2.6331
cavas,0.0,2.8128
caved,0.003896,2.7153
cavel,0.0,2.66
caver,0.0,2.6524
caves,0.0,2.7222
cavie,0.0,2.6805
cavil,0.953185,2.6958
cavus,0.0,2.7567
cawed,0.003896,2.6932
cawks,0.0,2.7832
caxon,0.0,2.7459
cease,1.0,2.7026
ceaze,0.0,2.7921
cebid,0.0,2.7065
cecal,0.0,2.7417
cecum,0.0,2.868
cedar,1.0,2.6046
ceded,0.003896,2.8468
ceder,0.0,2.6691
cedes,0.0,2.7214
cedis,0.0,2.6858
ceiba,0.0,2.6885
ceili,0.0,2.7547
ceils,0.0,2.6266
celeb,0.977091,2.7117
cella,0.0,2.7285
celli,0.0,2.7649
cello,1.0,2.7413
cells,0.0,2.7534
celly,0.0,2.775
celom,0.0,2.6755
celts,0.0,2.6442
cense,0.0,2.6766
cento,0.0,2.6288
cents,0.0,2.6316
centu,0.0,2.6712
ceorl,0.0,2.5959
cepes,0.0,2.7253
cerci,0.0,2.7668
cered,0.0,2.6562
ceres,0.0,2.6655
cerge,0.0,2.6861
ceria,0.0,2.6127
ceric,0.0,2.761
cerne,0.0,2.6382
ceroc,0.0,2.7446
ceros,0.0,2.6241
certs,0.0,2.6163
certy,0.0,2.6388
cesse,0.0,2.8061
cesta,0.0,2.6257
cesti,0.0,2.6627
cetes,0.0,2.687
cetyl,0.0,2.6758
cezve,0.0,2.9232
chaap,0.0,2.7647
chaat,0.0,2.6946
chace,0.0,2.7629
chack,0.0,2.8598
chaco,0.0,2.7995
chado,0.0,2.7036
chads,0.0,2.6911
chafe,1.0,2.691
chaff,0.997221,2.8839
chaft,0.0,2.6807
chain,1.0,2.6608
chair,1.0,2.6394
chais,0.0,2.6629
chalk,1.0,2.7045
chals,0.0,2.642
champ,1.0,2.7004
chams,0.0,2.6908
chana,0.0,2.7392
chang,0.0,2.7026
chank,0.0,2.6982
chant,1.0,2.6188
chaos,1.0,2.6889
chape,0.0,2.6507
chaps,0.0,2.6727
chapt,0.0,2.6428
chara,0.0,2.7185
chard,1.0,2.6591
chare,0.0,2.5922
chark,0.0,2.6799
charm,1.0,2.6607
charr,0.0,2.7089
chars,0.0,2.6577
chart,1.0,2.6057
chary,0.943819,2.667
chase,1.0,2.6298
chasm,1.0,2.676
chats,0.0,2.6466
chava,0.0,2.8435
chave,0.0,2.7154
chavs,0.0,2.7491
chawk,0.0,2.7914
chawl,0.0,2.7068
chaws,0.0,2.7383
chaya,0.0,2.8044
chays,0.0,2.7097
cheap,1.0,2.6896
cheat,1.0,2.6467
cheba,0.0,2.7266
check,1.0,2.9076
chedi,0.0,2.7424
cheeb,0.0,2.7911
cheek,1.0,2.8208
cheep,0.773749,2.7471
cheer,1.0,2.7234
cheet,0.0,2.6921
chefs,0.0,2.7481
cheka,0.0,2.7272
chela,0.0,2.6382
chelp,0.0,2.702
chemo,1.0,2.708
chems,0.0,2.7287
chere,0.0,2.6813
chert,0.0,2.6268
chess,1.0,2.8165
chest,1.0,2.6438
cheth,0.0,2.8205
chevy,0.0,2.812
chews,0.0,2.7717
chewy,1.0,2.796
chiao,0.0,2.6856
chias,0.0,2.6672
chiba,0.0,2.7395
chibs,0.0,2.7476
chica,0.0,2.8165
chich,0.0,2.9628
chick,1.0,2.8835
chico,0.0,2.809
chics,0.0,2.8175
chide,0.99944,2.663
chief,1.0,2.7085
chiel,0.0,2.63
chiko,0.0,2.7357
chiks,0.0,2.7353
child,1.0,2.6574
chile,1.0,2.6171
chili,1.0,2.8093
chill,1.0,2.778
chimb,0.0,2.7826
chime,1.0,2.6656
chimo,0.0,2.7114
chimp,1.0,2.7118
china,1.0,2.676
chine,0.0,2.6359
ching,0.0,2.7231
chink,0.0,2.7138
chino,0.929785,2.669
chins,0.0,2.6651
chips,0.0,2.6943
chirk,0.0,2.7033
chirl,0.0,2.6538
chirm,0.0,2.6836
chiro,0.0,2.6495
chirp,1.0,2.6463
chirr,0.0,2.7319
chirt,0.0,2.6137
chiru,0.0,2.6927
chiti,0.0,2.7965
chits,0.0,2.6617
chiva,0.0,2.7699
chive,1.0,2.7453
chivs,0.0,2.7789
chivy,0.0,2.7878
chizz,0.0,2.9937
chock,0.997438,2.9085
choco,0.0,2.9025
chocs,0.0,2.8084
chode,0.0,2.6724
chogs,0.0,2.73
choil,0.0,2.6477
choir,1.0,2.6371
choke,1.0,2.7019
choko,0.0,2.8288
choky,0.0,2.7531
chola,0.0,2.6545
choli,0.0,2.6857
cholo,0.0,2.7554
chomp,0.983275,2.7247
chons,0.0,2.6575
choof,0.0,2.833
chook,0.0,2.8227
choom,0.0,2.7902
choon,0.0,2.7377
chops,0.0,2.6874
chord,1.0,2.6453
chore,1.0,2.6124
chose,1.0,2.6494
choss,0.0,2.7875
chota,0.0,2.6572
chott,0.0,2.7369
chout,0.0,2.6404
choux,0.962056,2.8495
chowk,0.0,2.811
chows,0.0,2.7557
chubs,0.0,2.7605
