word,prior,expected_guesses
beans,0.0,2.5507
beany,0.0,2.5484
beard,0.0007792000000000001,2.5375
beare,0.0,2.5448
bears,0.0,2.5458
beast,0.6970399035616438,2.4956
beath,0.0,2.5525
beats,0.0,2.5263
beaty,0.0,2.5354
beaus,0.0,2.6146
beaut,0.26723808,2.5584
beaux,0.0,2.723
bebop,1.0,2.7298
becap,0.0,2.6079
becke,0.0,2.7145
becks,0.0,2.6528
bedad,0.0,2.7078
bedel,0.0,2.6205
bedes,0.0,2.6539
bedew,0.0,2.7274
bedim,0.0,2.6371
bedye,0.0,2.6958
beech,1.0,2.7022
beedi,0.0,2.6995
beefs,0.0,2.7255
beefy,0.8147563265753425,2.7543
beeps,0.0,2.6803
beers,0.0,2.6367
beery,0.0,2.6441
beets,0.0,2.6428
befit,0.0007792000000000001,2.6011
befog,0.736992,2.6782
begad,0.0,2.6095
began,1.0,2.5907
begar,0.0,2.5442
begat,0.999916,2.5772
begem,0.0,2.7119
beget,0.6432006093150685,2.6357
begin,0.8877587594520548,2.5999
begob,0.0,2.7767
begot,0.97971,2.5866
begum,0.0,2.696
begun,0.0007792000000000001,2.6366
beige,1.0,2.6711
beigy,0.0,2.6077
being,1.0,2.5969
beins,0.0,2.5616
beira,0.0,2.5209
beisa,0.0,2.5429
bekah,0.0,2.6731
belah,0.0,2.5772
belar,0.0,2.505
belay,0.906392,2.5631
belch,1.0,2.5951
belee,0.0,2.7342
belga,0.0,2.5985
belie,0.8330069347945206,2.6203
belit,0.0,2.5247
belle,0.0007792000000000001,2.726
belli,0.0,2.7049
bello,0.0,2.689
bells,0.0,2.686
belly,1.0,2.6902
belon,0.0,2.5677
below,0.7244158158904109,2.6281
belts,0.0,2.5412
belve,0.0,2.6985
bemad,0.0,2.6075
bemas,0.0,2.5994
bemix,0.0,2.7532
bemud,0.0,2.6654
bench,1.0,2.6067
bends,0.0,2.585
bendy,0.952006,2.6165
benes,0.0,2.6324
benet,0.0,2.5904
benga,0.0,2.6057
benis,0.0,2.5674
benji,0.0,2.7579
benne,0.0,2.7467
benni,0.0,2.7269
benny,0.0,2.7228
bento,0.989113,2.5534
bents,0.0,2.576
benty,0.0,2.5753
bepat,0.0,2.5464
beray,0.0,2.5362
beres,0.0,2.5918
beret,0.5884487846575343,2.567
bergs,0.0,2.5889
berko,0.0,2.6002
berks,0.0,2.6183
berme,0.0,2.6096
berms,0.0,2.5803
berob,0.0,2.6842
berry,1.0,2.6684
berth,0.9972624087671234,2.5571
beryl,0.816387,2.5641
besat,0.0,2.5158
besaw,0.0,2.6451
besee,0.0,2.7512
beses,0.0,2.7593
beset,0.7581794410958904,2.5998
besit,0.0,2.5317
besom,0.0,2.6202
besot,0.040901,2.5337
besti,0.0,2.5788
bests,0.0,2.6916
betas,0.0,2.5398
beted,0.0,2.6248
betel,0.975045,2.5986
betes,0.0,2.6063
beths,0.0,2.6172
betid,0.0,2.5676
beton,0.0,2.5601
betta,0.0,2.6507
betty,0.0,2.6918
bevan,0.0,2.6464
bevel,0.3712665468493151,2.7155
bever,0.0,2.6861
bevor,0.0,2.623
bevue,0.0,2.7528
bevvy,0.0,2.8833
bewdy,0.0,2.7318
bewet,0.0,2.6766
bewig,0.0,2.7181
bezel,0.970222,2.7524
bezes,0.0,2.7785
bezil,0.0,2.6902
bezzy,0.0,2.927
bhais,0.0,2.6115
bhaji,0.0,2.8092
bhang,0.0,2.6548
bhats,0.0,2.5815
bhava,0.0,2.808
bhels,0.0,2.6156
bhoot,0.0,2.6598
bhuna,0.0,2.6342
bhuts,0.0,2.6111
biach,0.0,2.6105
biali,0.0,2.697
bialy,0.0,2.5603
bibbs,0.0,2.9303
bibes,0.0,2.7142
bibis,0.0,2.8799
bible,0.954557,2.6805
biccy,0.0,2.7609
bicep,0.0509683726027397,2.5759
bices,0.0,2.5888
bicky,0.0,2.6984
biddy,0.54929,2.7598
bided,0.003896,2.7052
bider,0.0,2.5352
bides,0.0,2.5682
bidet,0.98249,2.5322
bidis,0.0,2.761
bidon,0.0,2.594
bidri,0.0,2.7419
bield,0.0,2.5722
biers,0.0,2.5534
biffo,0.0,2.8429
biffs,0.0,2.8421
biffy,0.0,2.8482
bifid,0.0,2.8191
bigae,0.0,2.5702
biggs,0.0,2.7953
biggy,0.0,2.7977
bigha,0.0,2.6883
bight,0.0,2.6491
bigly,0.0,2.6157
bigos,0.0,2.6271
bigot,1.0,2.5818
bihon,0.0,2.6231
bijou,0.0,2.7936
biked,0.003896,2.624
biker,1.0,2.586
bikes,0.0,2.6322
bikie,0.0,2.7512
bikky,0.0,2.8394
bilal,0.0,2.6693
bilat,0.0,2.522
bilbo,0.0,2.7361
bilby,0.0,2.7483
biled,0.0,2.5475
biles,0.0,2.5294
bilge,0.0217673994520547,2.5695
bilgy,0.0,2.6187
bilks,0.0,2.6341
bills,0.0,2.6636
billy,0.991344,2.6924
bimah,0.0,2.6525
bimas,0.0,2.6264
bimbo,0.0,2.7904
binal,0.0,2.5497
bindi,0.0,2.7702
binds,0.0,2.5853
biner,0.0,2.527
bines,0.0,2.5576
binge,0.5820610717808219,2.5723
bingo,1.0,2.611
bings,0.0,2.6383
bingy,0.0,2.6333
binit,0.0,2.6672
binks,0.0,2.6529
binky,0.0,2.6662
bints,0.0,2.5686
biogs,0.0,2.6196
biome,0.943035,2.5665
bions,0.0,2.5629
biont,0.0,2.5143
biose,0.0,2.5243
biota,0.0,2.5544
biped,0.919587,2.5743
bipod,0.921002,2.6046
bippy,0.0,2.7762
birch,0.6121745753424657,2.5755
birdo,0.0,2.5826
birds,0.0,2.579
biris,0.0,2.6874
birks,0.0,2.6269
birle,0.0,2.5052
birls,0.0,2.5695
biros,0.0,2.5531
birrs,0.0,2.6613
birse,0.0,2.5011
birsy,0.0,2.573
birth,0.7736924580821918,2.5629
birze,0.0,2.635
birzz,0.0,2.8685
bises,0.0,2.6803
bisks,0.0,2.7825
bisom,0.0,2.6313
bison,1.0,2.5666
bitch,0.0,2.6235
biter,0.952601,2.5009
bites,0.0,2.5344
bitey,0.0,2.5629
bitos,0.0,2.5656
bitou,0.0,2.6149
bitsy,0.816387,2.5712
bitte,0.0,2.6175
bitts,0.0,2.6791
bitty,0.973297,2.6973
bivia,0.0,2.8168
bivvy,0.0,2.882
bizes,0.0,2.6995
bizzo,0.0,2.9089
bizzy,0.0,2.9187
blabs,0.0,2.7016
black,1.0,2.6161
blade,0.1805476909589041,2.5256
blads,0.0,2.6055
blady,0.0,2.6002
blaer,0.0,2.4964
blaes,0.0,2.5227
blaff,0.0,2.7953
blags,0.0,2.5989
blahs,0.0,2.5906
blain,0.0,2.5427
blame,0.7727799276712329,2.5385
blams,0.0,2.5953
blanc,0.0,2.5705
bland,0.9945248175342466,2.5419
blank,0.0007792000000000001,2.5893
blare,0.3311152087671232,2.4983
blart,0.0,2.5112
blase,1.0,2.4929
blash,0.0,2.5729
blast,0.0007792000000000001,2.5016
blate,0.0,2.4977
blats,0.0,2.5376
blatt,0.0,2.6342
blaud,0.0,2.6016
blawn,0.0,2.6388
blaws,0.0,2.6439
blays,0.0,2.5996
blaze,0.2243491506849315,2.6465
bleah,0.0,2.5739
bleak,0.5610728723287671,2.6132
blear,0.0,2.5092
bleat,0.0007792000000000001,2.5108
blebs,0.0,2.7485
blech,0.0,2.6343
bleed,1.0,2.6346
bleep,0.6724015824657534,2.6274
blees,0.0,2.6158
blend,0.0007792000000000001,2.5622
blent,0.0,2.5566
blert,0.0,2.528
bless,1.0,2.684
blest,0.0,2.5347
blets,0.0,2.5652
bleys,0.0,2.6232
blimp,0.409592824109589,2.5994
blimy,0.0,2.6166
blind,1.0,2.5573
bling,1.0,2.5933
blini,0.0,2.7155
blink,0.0062543824657534,2.6088
blins,0.0,2.5733
bliny,0.0,2.58
blips,0.0,2.5663
bliss,0.0628312679452054,2.6726
blist,0.0,2.5259
blite,0.0,2.5123
blits,0.0,2.5514
blitz,1.0,2.6652
blive,0.0,2.6197
bloat,1.0,2.5119
blobs,0.0,2.7059
block,0.4825952569863014,2.6278
blocs,0.0,2.5566
blogs,0.0,2.5861
bloke,0.993099,2.5704
blond,0.4908080306849315,2.548
blonx,0.0,2.7017
blood,1.0,2.6728
blook,0.0,2.714
bloom,0.0007792000000000001,2.6935
bloop,1.0,2.6631
blore,0.0,2.5003
blots,0.0,2.5473
blown,1.0,2.6135
blows,0.0,2.6277
blowy,0.0,2.6635
blubs,0.0,2.7593
blude,0.0,2.5794
bluds,0.0,2.6509
bludy,0.0,2.6457
blued,0.0,2.5743
bluer,0.991344,2.5357
blues,0.0,2.5566
bluet,0.0,2.528
bluey,0.0,2.5853
bluff,0.9790118005479452,2.818
bluid,0.0,2.6113
blume,0.0,2.5988
blunk,0.0,2.6527
blunt,0.0007792000000000001,2.5413
blurb,0.8193189786301369,2.743
blurs,0.0,2.5824
blurt,1.0,2.5518
blush,1.0,2.6105
blype,0.0,2.6194
boabs,0.0,2.7206
boaks,0.0,2.6196
board,0.0254175210958904,2.5373
boars,0.0,2.5446
boart,0.0,2.4924
boast,0.1851103430136986,2.515
boats,0.0,2.5344
boaty,0.0,2.5565
bobac,0.0,2.7383
bobak,0.0,2.7796
bobas,0.0,2.7279
bobby,0.986468,2.9236
bobol,0.0,2.8042
bobos,0.0,2.8346
bocca,0.0,2.7271
bocce,0.994147,2.6684
bocci,0.0,2.7556
boche,0.0,2.6108
bocks,0.0,2.6677
boded,0.003896,2.6923
bodes,0.0,2.5577
bodge,0.0,2.5979
bodgy,0.0,2.6524
bodhi,0.0,2.6864
bodle,0.0,2.5402
bodoh,0.0,2.7309
boeps,0.0,2.5938
boers,0.0,2.5454
boeti,0.0,2.5723
boets,0.0,2.547
boeuf,0.0,2.663
boffo,0.978745,2.9345
boffs,0.0,2.834
bogan,0.0,2.5854
bogey,1.0,2.6057
boggy,0.981835,2.7808
bogie,0.736992,2.5776
bogle,0.0,2.5589
bogue,0.0,2.5836
bogus,1.0,2.6373
bohea,0.0,2.6125
bohos,0.0,2.7236
boils,0.0,2.5295
boing,0.902458,2.5952
boink,0.0,2.6008
boite,0.0,2.5127
boked,0.0,2.6487
bokeh,0.0,2.6689
bokes,0.0,2.641
bokos,0.0,2.7544
bolar,0.0,2.5111
bolas,0.0,2.5534
boldo,0.0,2.6934
bolds,0.0,2.6199
boles,0.0,2.5424
bolet,0.0,2.51
bolix,0.0,2.6936
bolks,0.0,2.6302
bolls,0.0,2.6821
bolos,0.0,2.6614
bolts,0.0,2.5428
bolus,0.877061,2.573
bomas,0.0,2.6094
bombe,0.0,2.7369
bombo,0.0,2.8703
bombs,0.0,2.7603
bomoh,0.0,2.7311
bomor,0.0,2.6527
bonce,0.0,2.5483
bonds,0.0,2.5796
boned,0.003896,2.5421
boner,0.276178,2.5035
bones,0.0,2.5348
boney,0.638004,2.5527
bongo,0.0491433117808219,2.7031
bongs,0.0,2.5999
bonie,0.0,2.5213
bonks,0.0,2.6118
bonne,0.0,2.6604
bonny,0.823057,2.7121
bonum,0.0,2.6145
bonus,0.1349211704109589,2.5898
bonza,0.0,2.7117
bonze,0.0,2.6691
booai,0.0,2.7103
booay,0.0,2.6788
boobs,0.0,2.8309
booby,0.915879,2.8633
boody,0.0,2.7137
booed,0.003896,2.6591
boofy,0.0,2.763
boogy,0.0,2.7154
boohs,0.0,2.7076
books,0.0,2.7239
booky,0.0,2.7469
bools,0.0,2.6554
booms,0.0,2.7023
boomy,0.0,2.7113
boong,0.0,2.6956
boons,0.0,2.6612
boord,0.0,2.6421
boors,0.0,2.6483
boose,0.0,2.6284
boost,1.0,2.6347
booth,1.0,2.6905
boots,0.0,2.662
booty,0.0892946498630137,2.6945
booze,0.9388604624657534,2.7794
boozy,1.0,2.8403
boppy,0.0,2.7596
borak,0.0,2.5836
boral,0.0,2.5221
boras,0.0,2.5346
borax,0.7454040153424658,2.6766
borde,0.0,2.5176
bords,0.0,2.5975
bored,1.0,2.5179
boree,0.0,2.5557
borek,0.0,2.5661
borel,0.0,2.5057
borer,0.0,2.6026
bores,0.0,2.5086
borgo,0.0,2.6708
boric,0.885892,2.5542
borks,0.0,2.6088
borms,0.0,2.586
borna,0.0,2.5346
borne,0.0436681293150685,2.4868
boron,0.952006,2.6339
borts,0.0,2.5271
borty,0.0,2.5436
bortz,0.0,2.6548
bosey,0.0,2.5927
bosie,0.0,2.5348
bosks,0.0,2.7729
bosky,0.0,2.6619
bosom,1.0,2.7081
boson,0.990608,2.6758
bossa,0.0,2.7018
bossy,0.2334744547945205,2.7276
bosun,0.0,2.5756
botas,0.0,2.5512
botch,1.0,2.6014
boteh,0.0,2.566
botel,0.0,2.5231
botes,0.0,2.5425
botew,0.0,2.6202
bothy,0.0,2.613
botos,0.0,2.6588
botte,0.0,2.6249
botts,0.0,2.6697
botty,0.0,2.6803
bouge,0.0,2.5811
bough,0.9187847934246576,2.6594
bouks,0.0,2.6565
boule,0.922373,2.5447
boult,0.0,2.5354
bound,1.0,2.5867
bouns,0.0,2.5769
bourd,0.0,2.5727
bourg,0.0,2.5824
bourn,0.0,2.5461
bouse,0.0,2.5307
bousy,0.0,2.5845
bouts,0.0,2.5821
boutu,0.0,2.7315
bovid,0.0,2.6885
bowat,0.0,2.6216
bowed,0.003896,2.6285
bowel,1.0,2.5866
bower,0.955942,2.5958
bowes,0.0,2.6429
bowet,0.0,2.5995
bowie,0.0,2.6309
bowls,0.0,2.6244
bowne,0.0,2.6185
bowrs,0.0,2.6347
bowse,0.0,2.6162
boxed,0.003896,2.6919
boxen,0.0,2.686
boxer,0.1878479342465753,2.6639
boxes,0.0,2.6986
boxla,0.0,2.7053
boxty,0.0,2.7226
boyar,0.0,2.5511
boyau,0.0,2.6615
boyed,0.0,2.6104
boyey,0.0,2.7501
boyfs,0.0,2.6939
boygs,0.0,2.6547
boyla,0.0,2.5896
boyly,0.0,2.7377
boyos,0.0,2.7085
boysy,0.0,2.7392
bozos,0.0,2.8121
braai,0.0,2.6517
brace,0.2964390531506849,2.4929
brach,0.0,2.5781
brack,0.0,2.5943
bract,0.0,2.5099
brads,0.0,2.5919
braes,0.0,2.5067
brags,0.0,2.5821
brahs,0.0,2.599
braid,0.8585577863013698,2.5485
brail,0.0,2.5326
brain,0.2572002454794521,2.5197
brake,1.0,2.5602
braks,0.0,2.5989
braky,0.0,2.611
brame,0.0,2.5186
brand,0.0007792000000000001,2.5343
brane,0.0,2.4893
brank,0.0,2.5854
brans,0.0,2.5375
brant,0.0,2.5087
brash,0.7098153293150684,2.57
brass,0.2718007320547945,2.6746
brast,0.0,2.4933
brats,0.0,2.5188
brava,0.888573,2.7546
brave,0.8758958641095891,2.6075
bravi,0.0,2.668
bravo,0.3648788339726027,2.6418
brawl,1.0,2.6197
brawn,0.1796351605479452,2.6039
braws,0.0,2.6317
braxy,0.0,2.7
brays,0.0,2.5928
braza,0.0,2.7676
braze,0.0,2.6098
bread,0.7572669106849316,2.5634
break,0.0007792000000000001,2.6056
bream,0.990513,2.5745
brede,0.0,2.6084
breds,0.0,2.5941
breed,0.4150680065753424,2.6237
breem,0.0,2.6232
breer,0.0,2.6842
brees,0.0,2.5995
breid,0.0,2.546
breis,0.0,2.552
breme,0.0,2.6241
brens,0.0,2.5714
brent,0.0,2.5249
brere,0.0,2.6795
brers,0.0,2.6581
breve,0.0,2.6834
brews,0.0,2.6358
breys,0.0,2.6185
briar,0.953185,2.6419
bribe,1.0,2.6605
brick,1.0,2.6024
bride,0.6167372273972603,2.5239
brief,0.495370682739726,2.5786
brier,0.873821,2.6226
bries,0.0,2.5234
brigs,0.0,2.5851
briki,0.0,2.7581
briks,0.0,2.6229
brill,0.0,2.6622
brims,0.0,2.577
brine,1.0,2.4928
bring,0.0007792000000000001,2.5763
brink,1.0,2.5927
brins,0.0,2.5665
briny,0.3785667901369863,2.5579
brios,0.0,2.5498
brise,0.0,2.5049
brisk,0.9260850367123288,2.5895
briss,0.0,2.6835
brith,0.0,2.5619
brits,0.0,2.5394
britt,0.0,2.6179
brize,0.0,2.6309
broad,0.2699756712328767,2.5491
broch,0.0,2.5779
brock,0.0,2.6069
brods,0.0,2.601
brogh,0.0,2.6185
brogs,0.0,2.6046
broil,0.0007792000000000001,2.5303
broke,0.7362787112328768,2.561
brome,0.0,2.5394
bromo,0.0,2.6711
bronc,0.880145,2.5365
brond,0.0,2.5671
brood,0.0007792000000000001,2.6558
brook,0.6386379572602741,2.7039
brool,0.0,2.6229
broom,0.7189406334246575,2.6759
broos,0.0,2.6394
brose,0.0,2.5075
brosy,0.0,2.559
broth,0.4132429457534246,2.5577
brown,0.2042734816438356,2.6
brows,0.0,2.6203
bruck,0.0,2.6407
brugh,0.0,2.6452
bruhs,0.0,2.6336
bruin,0.663523,2.5546
bruit,0.0,2.5288
bruja,0.0,2.7268
brujo,0.0,2.7205
brule,0.0,2.5362
brume,0.0,2.5711
brung,0.0,2.6217
brunt,1.0,2.5494
brush,0.5966615583561643,2.6019
brusk,0.019518,2.6257
brust,0.0,2.521
brute,0.2909638706849314,2.5312
bruts,0.0,2.5567
bruvs,0.0,2.6987
buats,0.0,2.5612
buaze,0.0,2.6846
bubal,0.0,2.7304
bubas,0.0,2.754
bubba,0.0,2.948
bubbe,0.0,2.9085
bubby,0.0,2.9598
bubus,0.0,2.9244
buchu,0.0,2.8443
bucko,0.0,2.6872
bucks,0.0,2.6769
bucku,0.0,2.8625
budas,0.0,2.6388
buddy,0.3393279824657534,2.7939
buded,0.0,2.7233
budes,0.0,2.604
budge,0.0007792000000000001,2.6342
budis,0.0,2.6459
budos,0.0,2.6463
buena,0.0,2.5816
buffa,0.0,2.8569
buffe,0.0,2.8211
buffi,0.0,2.8818
buffo,0.0,2.8565
buffs,0.0,2.8433
buffy,0.0,2.871
bufos,0.0,2.6834
bufty,0.0,2.6877
bugan,0.0,2.6129
buggy,0.9735366180821918,2.8115
bugle,0.3457156953424657,2.5887
buhls,0.0,2.6495
buhrs,0.0,2.6368
buiks,0.0,2.6592
build,0.457956935890411,2.5925
built,0.5145338213698629,2.5411
buist,0.0,2.5302
bukes,0.0,2.662
bukos,0.0,2.6765
bulbs,0.0,2.747
bulge,0.0007792000000000001,2.5898
bulgy,0.840468,2.6479
bulks,0.0,2.6385
bulky,0.4771200745205479,2.672
bulla,0.0,2.7022
bulls,0.0,2.705
bully,0.6377254268493151,2.7298
bulse,0.0,2.5443
bumbo,0.0,2.8089
bumfs,0.0,2.7492
bumph,0.0,2.7174
bumps,0.0,2.6576
bumpy,1.0,2.669
bunas,0.0,2.5862
bunce,0.0,2.5838
bunch,0.5847986630136985,2.638
bunco,0.0,2.6049
bunde,0.0,2.5952
bundh,0.0,2.6889
bunds,0.0,2.6683
bundt,0.0,2.63
bundu,0.0,2.8176
bundy,0.0,2.6589
bungs,0.0,2.6577
bungy,0.0,2.6498
bunia,0.0,2.6036
bunje,0.0,2.7232
bunjy,0.0,2.7713
bunko,0.0,2.655
bunks,0.0,2.6569
bunns,0.0,2.7427
bunny,0.0007792000000000001,2.7511
bunts,0.0,2.5858
bunty,0.0,2.6024
bunya,0.0,2.6465
buoys,0.0,2.6439
buppy,0.0,2.7971
buran,0.0,2.5586
buras,0.0,2.5633
burbs,0.0,2.7448
burds,0.0,2.6371
buret,0.0,2.5048
burfi,0.0,2.6854
burgh,0.0,2.6457
burgs,0.0,2.622
burin,0.0,2.5715
burka,0.789685,2.6294
burke,0.0,2.5993
burks,0.0,2.6511
burls,0.0,2.5932
burly,0.6541509742465754,2.5955
burns,0.0,2.5651
burnt,0.0007792000000000001,2.5471
buroo,0.0,2.6615
burps,0.0,2.6009
burqa,0.0,2.7445
burra,0.0,2.6584
burro,0.955411,2.6796
burrs,0.0,2.6809
burry,0.0,2.6851
bursa,0.840468,2.5792
burse,0.0,2.5238
burst,1.0,2.5374
busby,0.0,2.7896
bused,0.003896,2.5963
buses,0.0,2.7273
bushy,1.0,2.677
busks,0.0,2.8023
busky,0.0,2.6953
bussu,0.0,2.8926
busti,0.0,2.6075
busts,0.0,2.7273
busty,0.981835,2.6268
butch,0.99856,2.6275
buteo,0.0,2.5691
butes,0.0,2.5552
butle,0.0,2.5435
butoh,0.0,2.598
butte,0.935071,2.6758
butts,0.0,2.7141
butty,0.0,2.7175
butut,0.0,2.8309
butyl,0.0,2.6256
buxom,1.0,2.7869
buyer,0.0007792000000000001,2.5937
buyin,0.0,2.6347
buzzy,1.0,2.9377
bwana,0.0,2.7488
bwazi,0.0,2.8416
byded,0.0,2.7705
bydes,0.0,2.6497
byked,0.0,2.7205
bykes,0.0,2.7092
bylaw,0.0007792000000000001,2.6721
byres,0.0,2.5952
byrls,0.0,2.6385
byssi,0.0,2.7876
bytes,0.0,2.5849
byway,0.975045,2.8525
caaed,0.0,2.5962
cabal,1.0,2.6423
cabas,0.0,2.6647
cabby,1.0,2.7571
caber,0.0,2.5072
cabin,1.0,2.548
cable,0.4999333347945205,2.4978
cabob,0.0,2.7273
caboc,0.0,2.7163
cabre,0.0,2.4872
cacao,1.0,2.8093
cacas,0.0,2.7652
cache,0.7946806575342465,2.6886
cacks,0.0,2.7376
cacky,0.0,2.7445
cacti,0.0007792000000000001,2.6866
caddy,0.992041,2.7323
cadee,0.0,2.5682
cades,0.0,2.5353
cadet,0.3192523134246575,2.497
cadge,0.948172,2.5461
cadgy,0.0,2.6238
cadie,0.0,2.5078
cadis,0.0,2.5652
cadre,1.0,2.4612
caeca,0.0,2.7499
caese,0.0,2.5542
cafes,0.0,2.58
caffe,0.0,2.7248
caffs,0.0,2.7762
caged,0.003896,2.5523
cager,0.0,2.5098
cages,0.0,2.5495
cagey,1.0,2.5676
cagot,0.0,2.5398
cahow,0.0,2.6531
caids,0.0,2.5631
cains,0.0,2.5093
caird,0.0,2.4999
cairn,0.957972,2.4658
cajon,0.0,2.6537
cajun,0.0,2.6852
caked,0.003896,2.5834
cakes,0.0,2.5798
cakey,0.0,2.6027
calfs,0.0,2.5951
calid,0.0,2.5296
calif,0.0,2.57
calix,0.0,2.6375
calks,0.0,2.5705
calla,0.0,2.7107
calle,0.0,2.5678
calls,0.0,2.6274
calms,0.0,2.5346
calmy,0.0,2.5511
calos,0.0,2.5184
calpa,0.0,2.62
calps,0.0,2.5341
calve,0.928638,2.5655
calyx,0.0,2.6946
caman,0.0,2.6324
camas,0.0,2.6548
camel,0.2809260361643835,2.5023
cameo,0.3292901479452054,2.5416
cames,0.0,2.5462
camis,0.0,2.5676
camos,0.0,2.5609
campi,0.0,2.6099
campo,0.0,2.5842
camps,0.0,2.5616
campy,1.0,2.5815
camus,0.0,2.5893
canal,1.0,2.6003
cando,0.0,2.5596
candy,0.542822264109589,2.5567
caned,0.003896,2.4964
caneh,0.0,2.5182
caner,0.0,2.4655
canes,0.0,2.4895
cangs,0.0,2.5788
canid,0.0,2.5273
canna,0.0,2.7308
canns,0.0,2.6464
canny,1.0,2.678
canoe,0.7152905117808218,2.4901
canon,0.3329402695890411,2.6567
canso,0.0,2.5148
canst,0.0,2.4839
canti,0.0,2.5221
canto,0.0,2.5093
cants,0.0,2.5122
canty,0.0,2.5255
capas,0.0,2.6274
capax,0.0,2.7674
caped,0.992458,2.5185
caper,0.618562288219178,2.482
capes,0.0,2.5175
capex,0.0,2.6435
caphs,0.0,2.5762
capiz,0.0,2.6789
caple,0.0,2.4808
capon,0.951399,2.5203
capos,0.0,2.5398
capot,0.0,2.5133
capri,0.980266,2.5244
capul,0.0,2.542
caput,0.052968,2.5298
carap,0.0,2.5759
carat,0.7444914849315069,2.5657
carbo,0.0,2.5344
carbs,0.0,2.5338
carby,0.0,2.5604
cardi,0.0,2.5603
cards,0.0,2.5241
cardy,0.0,2.5537
cared,0.003896,2.4748
carer,0.877061,2.5869
cares,0.0,2.4768
caret,0.052968,2.4387
carex,0.0,2.5811
cargo,1.0,2.5191
carks,0.0,2.5534
carle,0.0,2.4394
carls,0.0,2.504
carne,0.0,2.4441
carns,0.0,2.5002
carny,0.967348,2.4924
carob,0.951399,2.5336
carol,0.5957490279452055,2.4755
carom,0.0007792000000000001,2.5093
caron,0.0,2.4772
carpe,0.0,2.4551
carpi,0.0,2.5336
carps,0.0,2.5026
carrs,0.0,2.5837
carry,0.8977965939726028,2.6213
carse,0.0,2.4438
carta,0.0,2.564
carte,1.0,2.4378
carts,0.0,2.4796
carve,0.2462498805479452,2.5485
carvy,0.0,2.5957
casas,0.0,2.7401
casco,0.0,2.671
cased,0.003896,2.5215
caser,0.0,2.4794
cases,0.0,2.6545
casks,0.0,2.7211
casky,0.0,2.6038
caste,1.0,2.476
casts,0.0,2.64
casus,0.0,2.6811
catch,0.9087469589041096,2.6701
cater,1.0,2.461
cates,0.0,2.4887
catty,0.0007792000000000001,2.6491
cauda,0.0,2.6825
cauks,0.0,2.5979
cauld,0.0,2.5469
caulk,1.0,2.573
cauls,0.0,2.5273
caums,0.0,2.5776
caups,0.0,2.5578
cauri,0.0,2.5579
causa,0.0,2.621
cause,0.5674605852054795,2.5221
cavas,0.0,2.7118
caved,0.003896,2.6062
cavel,0.0,2.5629
caver,0.0,2.548
caves,0.0,2.6153
cavie,0.0,2.574
cavil,0.953185,2.5958
cavus,0.0,2.657
cawed,0.003896,2.5937
cawks,0.0,2.678
caxon,0.0,2.6426
cease,0.0299801731506849,2.5845
ceaze,0.0,2.6916
cebid,0.0,2.6064
cecal,0.0,2.6422
cecum,0.0,2.7669
cedar,0.7298909983561644,2.4954
ceded,0.003896,2.7539
ceder,0.0,2.5718
cedes,0.0,2.6307
cedis,0.0,2.5777
ceiba,0.0,2.5751
ceili,0.0,2.6509
ceils,0.0,2.5212
celeb,0.977091,2.6147
cella,0.0,2.6259
celli,0.0,2.6632
cello,0.0007792000000000001,2.6332
cells,0.0,2.6579
celly,0.0,2.6644
celom,0.0,2.5718
celts,0.0,2.5361
cense,0.0,2.5792
cento,0.0,2.5232
cents,0.0,2.5268
centu,0.0,2.5639
ceorl,0.0,2.4867
cepes,0.0,2.6163
cerci,0.0,2.6579
cered,0.0,2.5589
ceres,0.0,2.5633
cerge,0.0,2.5865
ceria,0.0,2.4984
ceric,0.0,2.6505
cerne,0.0,2.5418
ceroc,0.0,2.6336
ceros,0.0,2.5115
certs,0.0,2.5063
certy,0.0,2.5289
cesse,0.0,2.7065
cesta,0.0,2.5152
cesti,0.0,2.5547
cetes,0.0,2.5834
cetyl,0.0,2.5681
cezve,0.0,2.8256
chaap,0.0,2.6599
chaat,0.0,2.5972
chace,0.0,2.6615
chack,0.0,2.7561
chaco,0.0,2.6963
chado,0.0,2.6031
chads,0.0,2.5916
chafe,0.8649454991780822,2.5975
chaff,0.997221,2.7952
chaft,0.0,2.5898
chain,0.524571655890411,2.5628
chair,0.0007792000000000001,2.5368
chais,0.0,2.5582
chalk,0.3101270093150685,2.602
chals,0.0,2.5465
champ,1.0,2.6052
chams,0.0,2.5925
chana,0.0,2.6409
chang,0.0,2.6034
chank,0.0,2.5959
chant,1.0,2.5123
chaos,0.3667038947945205,2.5763
chape,0.0,2.5401
chaps,0.0,2.5726
chapt,0.0,2.5389
chara,0.0,2.615
chard,0.8220565698630137,2.5569
chare,0.0,2.4901
chark,0.0,2.5747
charm,0.9479857665753424,2.5708
charr,0.0,2.6073
chars,0.0,2.5535
chart,0.6413755484931507,2.5031
chary,0.943819,2.5571
chase,0.1057201972602739,2.5334
chasm,0.0007792000000000001,2.5859
chats,0.0,2.5513
chava,0.0,2.7468
chave,0.0,2.6194
chavs,0.0,2.6563
chawk,0.0,2.6975
chawl,0.0,2.6225
chaws,0.0,2.6455
chaya,0.0,2.6942
chays,0.0,2.6029
cheap,0.1686847956164383,2.5748
cheat,1.0,2.5415
cheba,0.0,2.6189
check,0.1139329709589041,2.7916
